areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
E12000002,North West,region,2021-04-30,606968,17877,,,
E12000002,North West,region,2021-04-29,606690,17875,,,
E12000002,North West,region,2021-04-28,606376,17870,,,
E12000002,North West,region,2021-04-27,606097,17863,,,
E12000002,North West,region,2021-04-26,605757,17861,,,
E12000002,North West,region,2021-04-25,605481,17864,,,
E12000002,North West,region,2021-04-24,605295,17863,,,
E12000002,North West,region,2021-04-23,605057,17856,,,
E12000002,North West,region,2021-04-22,604779,17848,,,
E12000002,North West,region,2021-04-21,604479,17849,,,
E12000002,North West,region,2021-04-20,604269,17841,,,
E12000002,North West,region,2021-04-19,603999,17836,,,
E12000002,North West,region,2021-04-18,603670,17838,,,
E12000002,North West,region,2021-04-17,603453,17838,,,
E12000002,North West,region,2021-04-16,603225,17831,,,
E12000002,North West,region,2021-04-15,602907,17829,,,
E12000002,North West,region,2021-04-14,602633,17827,,,
E12000002,North West,region,2021-04-13,602356,17821,,,
E12000002,North West,region,2021-04-12,602041,17818,,,
E12000002,North West,region,2021-04-11,601540,17812,,,
E12000002,North West,region,2021-04-10,601370,17814,,,
E12000002,North West,region,2021-04-09,601034,17803,,,
E12000002,North West,region,2021-04-08,601989,17799,,,
E12000002,North West,region,2021-04-07,601735,17790,,,
E12000002,North West,region,2021-04-06,601347,17783,,,
E12000002,North West,region,2021-04-05,601028,17779,,,
E12000002,North West,region,2021-04-04,600702,17781,,,
E12000002,North West,region,2021-04-03,600403,17782,,,
E12000002,North West,region,2021-04-02,599966,17779,,,
E12000002,North West,region,2021-04-01,599521,17769,,,
E12000002,North West,region,2021-03-31,598975,17765,,,
E12000002,North West,region,2021-03-30,598512,17759,,,
E12000002,North West,region,2021-03-29,597940,17753,,,
E12000002,North West,region,2021-03-28,597310,17751,,,
E12000002,North West,region,2021-03-27,596861,17744,,,
E12000002,North West,region,2021-03-26,596193,17736,,,
E12000002,North West,region,2021-03-25,595426,17724,,,
E12000002,North West,region,2021-03-24,594679,17713,,,
E12000002,North West,region,2021-03-23,594048,17698,,,
E12000002,North West,region,2021-03-22,593310,17674,,,
E12000002,North West,region,2021-03-21,592424,17674,,,
E12000002,North West,region,2021-03-20,591530,17669,,,
E12000002,North West,region,2021-03-19,590760,17661,,,
E12000002,North West,region,2021-03-18,590374,17643,,,
E12000002,North West,region,2021-03-17,589569,17626,,,
E12000002,North West,region,2021-03-16,588781,17606,,,
E12000002,North West,region,2021-03-15,588048,17578,,,
E12000002,North West,region,2021-03-14,587309,17575,,,
E12000002,North West,region,2021-03-13,586692,17574,,,
E12000002,North West,region,2021-03-12,586068,17556,,,
E12000002,North West,region,2021-03-11,585197,17527,,,
E12000002,North West,region,2021-03-10,584144,17505,,,
E12000002,North West,region,2021-03-09,583374,17485,,,
E12000002,North West,region,2021-03-08,582497,17437,,,
E12000002,North West,region,2021-03-07,581809,17430,,,
E12000002,North West,region,2021-03-06,581029,17426,,,
E12000002,North West,region,2021-03-05,580226,17403,,,
E12000002,North West,region,2021-03-04,579427,17372,,,
E12000002,North West,region,2021-03-03,578538,17345,,,
E12000002,North West,region,2021-03-02,577615,17306,,,
E12000002,North West,region,2021-03-01,576726,17260,,,
E12000002,North West,region,2021-02-28,575918,17250,,,
E12000002,North West,region,2021-02-27,575038,17184,,,
E12000002,North West,region,2021-02-26,573883,17185,,,
E12000002,North West,region,2021-02-25,572518,17130,,,
E12000002,North West,region,2021-02-24,571306,17102,,,
E12000002,North West,region,2021-02-23,569794,17034,,,
E12000002,North West,region,2021-02-22,568578,16955,,,
E12000002,North West,region,2021-02-21,566652,16937,,,
E12000002,North West,region,2021-02-20,565273,16918,,,
E12000002,North West,region,2021-02-19,563965,16851,,,
E12000002,North West,region,2021-02-18,562233,16772,,,
E12000002,North West,region,2021-02-17,560658,16709,,,
E12000002,North West,region,2021-02-16,558812,16620,,,
E12000002,North West,region,2021-02-15,557077,16417,,,
E12000002,North West,region,2021-02-14,555550,16427,,,
E12000002,North West,region,2021-02-13,553737,16402,,,
E12000002,North West,region,2021-02-12,551777,16312,,,
E12000002,North West,region,2021-02-11,550019,16217,,,
E12000002,North West,region,2021-02-10,547894,16142,,,
E12000002,North West,region,2021-02-09,546018,16006,,,
E12000002,North West,region,2021-02-08,544129,15847,,,
E12000002,North West,region,2021-02-07,542498,15815,,,
E12000002,North West,region,2021-02-06,539873,15782,,,
E12000002,North West,region,2021-02-05,537384,15682,,,
E12000002,North West,region,2021-02-04,534844,15551,,,
E12000002,North West,region,2021-02-03,531978,15431,,,
E12000002,North West,region,2021-02-02,529396,15261,,,
E12000002,North West,region,2021-02-01,527077,15053,,,
E12000002,North West,region,2021-01-31,524548,15026,,,
E12000002,North West,region,2021-01-30,521471,14958,,,
E12000002,North West,region,2021-01-29,518497,14804,,,
E12000002,North West,region,2021-01-28,514909,14674,,,
E12000002,North West,region,2021-01-27,511261,14535,,,
E12000002,North West,region,2021-01-26,507932,14313,,,
E12000002,North West,region,2021-01-25,504935,14116,,,
E12000002,North West,region,2021-01-24,502006,14069,,,
E12000002,North West,region,2021-01-23,498669,14015,,,
E12000002,North West,region,2021-01-22,494287,13882,,,
E12000002,North West,region,2021-01-21,489280,13749,,,
E12000002,North West,region,2021-01-20,484849,13620,,,
E12000002,North West,region,2021-01-19,479569,13423,,,
E12000002,North West,region,2021-01-18,475558,13268,,,
E12000002,North West,region,2021-01-17,470892,13217,,,
E12000002,North West,region,2021-01-16,466629,13170,,,
E12000002,North West,region,2021-01-15,461546,13040,,,
E12000002,North West,region,2021-01-14,455182,12929,,,
E12000002,North West,region,2021-01-13,448622,12816,,,
E12000002,North West,region,2021-01-12,442658,12661,,,
E12000002,North West,region,2021-01-11,436205,12528,,,
E12000002,North West,region,2021-01-10,430786,12505,,,
E12000002,North West,region,2021-01-09,423221,12469,,,
E12000002,North West,region,2021-01-08,416065,12372,,,
E12000002,North West,region,2021-01-07,408394,12274,,,
E12000002,North West,region,2021-01-06,401233,12177,,,
E12000002,North West,region,2021-01-05,395440,12096,,,
E12000002,North West,region,2021-01-04,390166,11992,,,
E12000002,North West,region,2021-01-03,383829,11957,,,
E12000002,North West,region,2021-01-02,377651,11922,,,
E12000002,North West,region,2021-01-01,373611,11902,,,
E12000002,North West,region,2020-12-31,368447,11847,,,
E12000002,North West,region,2020-12-30,363701,11756,,,
E12000002,North West,region,2020-12-29,360281,11607,,,
E12000002,North West,region,2020-12-28,356087,11562,,,
E12000002,North West,region,2020-12-27,353536,11532,,,
E12000002,North West,region,2020-12-26,351337,11509,,,
E12000002,North West,region,2020-12-25,349719,11503,,,
E12000002,North West,region,2020-12-24,347501,11432,,,
E12000002,North West,region,2020-12-23,344689,11385,,,
E12000002,North West,region,2020-12-22,341892,11302,,,
E12000002,North West,region,2020-12-21,339534,11213,,,
E12000002,North West,region,2020-12-20,337264,11184,,,
E12000002,North West,region,2020-12-19,335319,11146,,,
E12000002,North West,region,2020-12-18,333616,11115,,,
E12000002,North West,region,2020-12-17,332086,11056,,,
E12000002,North West,region,2020-12-16,330238,11004,,,
E12000002,North West,region,2020-12-15,328074,10940,,,
E12000002,North West,region,2020-12-14,326498,10876,,,
E12000002,North West,region,2020-12-13,325414,10848,,,
E12000002,North West,region,2020-12-12,323924,10835,,,
E12000002,North West,region,2020-12-11,322133,10772,,,
E12000002,North West,region,2020-12-10,320557,10715,,,
E12000002,North West,region,2020-12-09,319058,10638,,,
E12000002,North West,region,2020-12-08,317324,10570,,,
E12000002,North West,region,2020-12-07,316170,10463,,,
E12000002,North West,region,2020-12-06,315019,10449,,,
E12000002,North West,region,2020-12-05,313501,10414,,,
E12000002,North West,region,2020-12-04,311865,10356,,,
E12000002,North West,region,2020-12-03,310491,10293,,,
E12000002,North West,region,2020-12-02,309085,10251,,,
E12000002,North West,region,2020-12-01,307366,10140,,,
E12000002,North West,region,2020-11-30,305677,10045,,,
E12000002,North West,region,2020-11-29,304875,10025,,,
E12000002,North West,region,2020-11-28,303529,9999,,,
E12000002,North West,region,2020-11-27,301860,9941,,,
E12000002,North West,region,2020-11-26,300071,9857,,,
E12000002,North West,region,2020-11-25,298210,9782,,,
E12000002,North West,region,2020-11-24,296113,9657,,,
E12000002,North West,region,2020-11-23,294644,9549,,,
E12000002,North West,region,2020-11-22,293071,9522,,,
E12000002,North West,region,2020-11-21,291077,9449,,,
E12000002,North West,region,2020-11-20,288943,9389,,,
E12000002,North West,region,2020-11-19,286057,9300,,,
E12000002,North West,region,2020-11-18,283384,9195,,,
E12000002,North West,region,2020-11-17,280264,9090,,,
E12000002,North West,region,2020-11-16,277818,8931,,,
E12000002,North West,region,2020-11-15,273238,8888,,,
E12000002,North West,region,2020-11-14,270133,8863,,,
E12000002,North West,region,2020-11-13,266434,8766,,,
E12000002,North West,region,2020-11-12,262069,8710,,,
E12000002,North West,region,2020-11-11,256947,8580,,,
E12000002,North West,region,2020-11-10,253107,8458,,,
E12000002,North West,region,2020-11-09,249719,8311,,,
E12000002,North West,region,2020-11-08,246923,8275,,,
E12000002,North West,region,2020-11-07,243846,8247,,,
E12000002,North West,region,2020-11-06,239326,8143,,,
E12000002,North West,region,2020-11-05,235637,8058,,,
E12000002,North West,region,2020-11-04,231043,7935,,,
E12000002,North West,region,2020-11-03,226023,7803,,,
E12000002,North West,region,2020-11-02,222108,7695,,,
E12000002,North West,region,2020-11-01,218862,7667,,,
E12000002,North West,region,2020-10-31,214817,7634,,,
E12000002,North West,region,2020-10-30,210230,7535,,,
E12000002,North West,region,2020-10-29,205150,7462,,,
E12000002,North West,region,2020-10-28,200118,7392,,,
E12000002,North West,region,2020-10-27,195127,7317,,,
E12000002,North West,region,2020-10-26,189805,7204,,,
E12000002,North West,region,2020-10-25,185081,7179,,,
E12000002,North West,region,2020-10-24,180788,7139,,,
E12000002,North West,region,2020-10-23,176185,7093,,,
E12000002,North West,region,2020-10-22,172229,7033,,,
E12000002,North West,region,2020-10-21,167698,6977,,,
E12000002,North West,region,2020-10-20,162230,6915,,,
E12000002,North West,region,2020-10-19,157193,6823,,,
E12000002,North West,region,2020-10-18,151976,6806,,,
E12000002,North West,region,2020-10-17,147641,6785,,,
E12000002,North West,region,2020-10-16,143636,6737,,,
E12000002,North West,region,2020-10-15,140312,6702,,,
E12000002,North West,region,2020-10-14,136060,6659,,,
E12000002,North West,region,2020-10-13,132328,6619,,,
E12000002,North West,region,2020-10-12,127818,6576,,,
E12000002,North West,region,2020-10-11,123837,6564,,,
E12000002,North West,region,2020-10-10,120318,6533,,,
E12000002,North West,region,2020-10-09,116646,6524,,,
E12000002,North West,region,2020-10-08,114175,6490,,,
E12000002,North West,region,2020-10-07,109727,6467,,,
E12000002,North West,region,2020-10-06,106172,6439,,,
E12000002,North West,region,2020-10-05,101731,6414,,,
E12000002,North West,region,2020-10-04,98565,6407,,,
E12000002,North West,region,2020-10-03,91823,6398,,,
E12000002,North West,region,2020-10-02,88284,6384,,,
E12000002,North West,region,2020-10-01,86681,6359,,,
E12000002,North West,region,2020-09-30,84650,6344,,,
E12000002,North West,region,2020-09-29,82371,6326,,,
E12000002,North West,region,2020-09-28,80555,6302,,,
E12000002,North West,region,2020-09-27,79417,6296,,,
E12000002,North West,region,2020-09-26,77849,6292,,,
E12000002,North West,region,2020-09-25,76203,6284,,,
E12000002,North West,region,2020-09-24,73988,6273,,,
E12000002,North West,region,2020-09-23,72098,6259,,,
E12000002,North West,region,2020-09-22,70831,6255,,,
E12000002,North West,region,2020-09-21,69450,6247,,,
E12000002,North West,region,2020-09-20,68105,6245,,,
E12000002,North West,region,2020-09-19,67044,6241,,,
E12000002,North West,region,2020-09-18,65710,6229,,,
E12000002,North West,region,2020-09-17,64308,6214,,,
E12000002,North West,region,2020-09-16,63376,6209,,,
E12000002,North West,region,2020-09-15,62086,6202,,,
E12000002,North West,region,2020-09-14,61277,6201,,,
E12000002,North West,region,2020-09-13,60543,6199,,,
E12000002,North West,region,2020-09-12,59637,6197,,,
E12000002,North West,region,2020-09-11,58837,6195,,,
E12000002,North West,region,2020-09-10,57961,6191,,,
E12000002,North West,region,2020-09-09,57220,6182,,,
E12000002,North West,region,2020-09-08,56743,6180,,,
E12000002,North West,region,2020-09-07,56269,6169,,,
E12000002,North West,region,2020-09-06,55655,6166,,,
E12000002,North West,region,2020-09-05,54949,6166,,,
E12000002,North West,region,2020-09-04,54668,6164,,,
E12000002,North West,region,2020-09-03,54225,6163,,,
E12000002,North West,region,2020-09-02,53857,6161,,,
E12000002,North West,region,2020-09-01,53577,6160,,,
E12000002,North West,region,2020-08-31,53377,6159,,,
E12000002,North West,region,2020-08-30,53111,6158,,,
E12000002,North West,region,2020-08-29,52684,,,,
E12000002,North West,region,2020-08-28,52483,6155,,,
E12000002,North West,region,2020-08-27,52197,6153,,,
E12000002,North West,region,2020-08-26,51899,6144,,,
E12000002,North West,region,2020-08-25,51708,6137,,,
E12000002,North West,region,2020-08-24,51494,6130,,,
E12000002,North West,region,2020-08-23,51346,6130,,,
E12000002,North West,region,2020-08-22,51153,6128,,,
E12000002,North West,region,2020-08-21,50973,6126,,,
E12000002,North West,region,2020-08-20,50706,6122,,,
E12000002,North West,region,2020-08-19,50456,6123,,,
E12000002,North West,region,2020-08-18,50280,6116,,,
E12000002,North West,region,2020-08-17,50069,6110,,,
E12000002,North West,region,2020-08-16,49904,6109,,,
E12000002,North West,region,2020-08-15,49704,,,,
E12000002,North West,region,2020-08-14,49499,6107,,,
E12000002,North West,region,2020-08-13,48919,,,,
E12000002,North West,region,2020-08-12,48919,,,,
E12000002,North West,region,2020-08-11,48648,,,,
E12000002,North West,region,2020-08-10,48330,,,,
E12000002,North West,region,2020-08-09,48129,,,,
E12000002,North West,region,2020-08-08,47818,,,,
E12000002,North West,region,2020-08-07,47658,,,,
E12000002,North West,region,2020-08-06,47442,,,,
E12000002,North West,region,2020-08-05,47157,,,,
E12000002,North West,region,2020-08-04,46906,,,,
E12000002,North West,region,2020-08-03,46739,,,,
E12000002,North West,region,2020-08-02,46503,,,,
E12000002,North West,region,2020-08-01,46277,,,,
E12000002,North West,region,2020-07-31,46105,,,,
E12000002,North West,region,2020-07-30,45896,,,,
E12000002,North West,region,2020-07-29,45684,,,,
E12000002,North West,region,2020-07-28,45506,,,,
E12000002,North West,region,2020-07-27,45360,,,,
E12000002,North West,region,2020-07-26,45210,,,,
E12000002,North West,region,2020-07-25,45046,,,,
E12000002,North West,region,2020-07-24,44866,,,,
E12000002,North West,region,2020-07-23,44678,,,,
E12000002,North West,region,2020-07-22,44539,,,,
E12000002,North West,region,2020-07-21,44410,,,,
E12000002,North West,region,2020-07-20,44331,,,,
E12000002,North West,region,2020-07-19,44201,,,,
E12000002,North West,region,2020-07-18,44074,,,,
E12000002,North West,region,2020-07-17,43907,,,,
E12000002,North West,region,2020-07-16,43766,,,,
E12000002,North West,region,2020-07-15,43686,,,,
E12000002,North West,region,2020-07-14,43602,,,,
E12000002,North West,region,2020-07-13,43544,,,,
E12000002,North West,region,2020-07-12,43463,,,,
E12000002,North West,region,2020-07-11,43336,,,,
E12000002,North West,region,2020-07-10,43197,,,,
E12000002,North West,region,2020-07-09,43107,,,,
E12000002,North West,region,2020-07-08,43002,,,,
E12000002,North West,region,2020-07-07,42871,,,,
E12000002,North West,region,2020-07-06,42757,,,,
E12000002,North West,region,2020-07-05,42689,,,,
E12000002,North West,region,2020-07-04,42604,,,,
E12000002,North West,region,2020-07-03,42489,,,,
E12000002,North West,region,2020-07-02,42393,,,,
E12000002,North West,region,2020-07-01,42299,,,,
E12000002,North West,region,2020-06-30,27303,,,,
E12000002,North West,region,2020-06-29,27272,,,,
E12000002,North West,region,2020-06-28,27269,,,,
E12000002,North West,region,2020-06-27,27226,,,,
E12000002,North West,region,2020-06-26,27199,,,,
E12000002,North West,region,2020-06-25,27160,,,,
E12000002,North West,region,2020-06-24,27137,,,,
E12000002,North West,region,2020-06-23,27129,,,,
E12000002,North West,region,2020-06-22,27107,,,,
E12000002,North West,region,2020-06-21,27054,,,,
E12000002,North West,region,2020-06-20,27016,,,,
E12000002,North West,region,2020-06-19,26948,,,,
E12000002,North West,region,2020-06-18,26911,,,,
E12000002,North West,region,2020-06-17,26859,,,,
E12000002,North West,region,2020-06-16,26811,,,,
E12000002,North West,region,2020-06-15,26759,,,,
E12000002,North West,region,2020-06-14,26692,,,,
E12000002,North West,region,2020-06-13,26594,,,,
E12000002,North West,region,2020-06-12,26503,,,,
E12000002,North West,region,2020-06-11,26412,,,,
E12000002,North West,region,2020-06-10,26347,,,,
E12000002,North West,region,2020-06-09,26320,,,,
E12000002,North West,region,2020-06-08,26223,,,,
E12000002,North West,region,2020-06-07,26209,,,,
E12000002,North West,region,2020-06-06,26133,,,,
E12000002,North West,region,2020-06-05,26054,,,,
E12000002,North West,region,2020-06-04,25984,,,,
E12000002,North West,region,2020-06-03,25891,,,,
E12000002,North West,region,2020-06-02,25796,,,,
E12000002,North West,region,2020-06-01,25723,,,,
E12000002,North West,region,2020-05-31,25637,,,,
E12000002,North West,region,2020-05-30,25555,,,,
E12000002,North West,region,2020-05-29,25433,,,,
E12000002,North West,region,2020-05-28,25338,,,,
E12000002,North West,region,2020-05-27,25260,,,,
E12000002,North West,region,2020-05-26,25158,,,,
E12000002,North West,region,2020-05-25,25011,,,,
E12000002,North West,region,2020-05-24,24890,,,,
E12000002,North West,region,2020-05-23,24720,,,,
E12000002,North West,region,2020-05-22,24522,,,,
E12000002,North West,region,2020-05-21,24295,,,,
E12000002,North West,region,2020-05-20,24132,,,,
E12000002,North West,region,2020-05-19,23937,,,,
E12000002,North West,region,2020-05-18,23786,,,,
E12000002,North West,region,2020-05-17,23610,,,,
E12000002,North West,region,2020-05-16,23476,,,,
E12000002,North West,region,2020-05-15,23302,,,,
E12000002,North West,region,2020-05-14,23090,,,,
E12000002,North West,region,2020-05-13,22853,,,,
E12000002,North West,region,2020-05-12,22666,,,,
E12000002,North West,region,2020-05-11,22510,,,,
E12000002,North West,region,2020-05-10,22342,,,,
E12000002,North West,region,2020-05-09,22148,,,,
E12000002,North West,region,2020-05-08,21863,,,,
E12000002,North West,region,2020-05-07,21600,,,,
E12000002,North West,region,2020-05-06,21000,,,,
E12000002,North West,region,2020-05-05,20768,,,,
E12000002,North West,region,2020-05-04,20428,,,,
E12000002,North West,region,2020-05-03,20125,,,,
E12000002,North West,region,2020-05-02,19435,,,,
E12000002,North West,region,2020-05-01,18943,,,,
E12000002,North West,region,2020-04-30,18523,,,,
E12000002,North West,region,2020-04-29,18106,,,,
E12000002,North West,region,2020-04-28,17823,,,,
E12000002,North West,region,2020-04-27,17483,,,,
E12000002,North West,region,2020-04-26,17089,,,,
E12000002,North West,region,2020-04-25,16709,,,,
E12000002,North West,region,2020-04-24,16252,,,,
E12000002,North West,region,2020-04-23,15682,,,,
E12000002,North West,region,2020-04-22,15209,,,,
E12000002,North West,region,2020-04-21,14788,,,,
E12000002,North West,region,2020-04-20,14328,,,,
E12000002,North West,region,2020-04-19,13871,,,,
E12000002,North West,region,2020-04-18,13237,,,,
E12000002,North West,region,2020-04-17,12687,,,,
E12000002,North West,region,2020-04-16,12093,,,,
E12000003,Yorkshire and The Humber,region,2022-02-03,1519868,14014,,,
E12000003,Yorkshire and The Humber,region,2022-02-02,1513430,13987,4177148,3885561,3003286
E12000003,Yorkshire and The Humber,region,2022-02-01,1506561,13930,,,
E12000003,Yorkshire and The Humber,region,2022-01-31,1498455,13818,,,
E12000003,Yorkshire and The Humber,region,2022-01-30,1409006,13813,,,
E12000003,Yorkshire and The Humber,region,2022-01-29,1403680,13809,,,
E12000003,Yorkshire and The Humber,region,2022-01-28,1398079,13777,,,
E12000003,Yorkshire and The Humber,region,2022-01-27,1391055,13745,,,
E12000003,Yorkshire and The Humber,region,2022-01-26,1383711,13707,,,
E12000003,Yorkshire and The Humber,region,2022-01-25,1375218,13669,,,
E12000003,Yorkshire and The Humber,region,2022-01-24,1367426,13620,,,
E12000003,Yorkshire and The Humber,region,2022-01-23,1360443,13616,,,
E12000003,Yorkshire and The Humber,region,2022-01-22,1353762,13610,,,
E12000003,Yorkshire and The Humber,region,2022-01-21,1346517,13575,,,
E12000003,Yorkshire and The Humber,region,2022-01-20,1338396,13552,,,
E12000003,Yorkshire and The Humber,region,2022-01-19,1328645,13527,,,
E12000003,Yorkshire and The Humber,region,2022-01-18,1319351,13485,,,
E12000003,Yorkshire and The Humber,region,2022-01-17,1310204,13446,,,
E12000003,Yorkshire and The Humber,region,2022-01-16,1302452,13441,,,
E12000003,Yorkshire and The Humber,region,2022-01-15,1295154,13433,,,
E12000003,Yorkshire and The Humber,region,2022-01-14,1286635,13403,,,
E12000003,Yorkshire and The Humber,region,2022-01-13,1276959,13371,,,
E12000003,Yorkshire and The Humber,region,2022-01-12,1266927,13342,,,
E12000003,Yorkshire and The Humber,region,2022-01-11,1253242,13307,,,
E12000003,Yorkshire and The Humber,region,2022-01-10,1237376,13272,,,
E12000003,Yorkshire and The Humber,region,2022-01-09,1220174,13265,,,
E12000003,Yorkshire and The Humber,region,2022-01-08,1206994,13259,,,
E12000003,Yorkshire and The Humber,region,2022-01-07,1194991,13242,,,
E12000003,Yorkshire and The Humber,region,2022-01-06,1179280,13225,,,
E12000003,Yorkshire and The Humber,region,2022-01-05,1163581,13209,,,
E12000003,Yorkshire and The Humber,region,2022-01-04,1148454,13180,,,
E12000003,Yorkshire and The Humber,region,2022-01-03,1133864,13178,,,
E12000003,Yorkshire and The Humber,region,2022-01-02,1119000,13174,,,
E12000003,Yorkshire and The Humber,region,2022-01-01,1104702,13169,,,
E12000003,Yorkshire and The Humber,region,2021-12-31,1090329,13160,,,
E12000003,Yorkshire and The Humber,region,2021-12-30,1071632,13137,,,
E12000003,Yorkshire and The Humber,region,2021-12-29,1059079,13117,,,
E12000003,Yorkshire and The Humber,region,2021-12-28,1045734,13105,,,
E12000003,Yorkshire and The Humber,region,2021-12-27,1035941,13103,,,
E12000003,Yorkshire and The Humber,region,2021-12-26,1024719,13092,,,
E12000003,Yorkshire and The Humber,region,2021-12-25,1018141,13092,,,
E12000003,Yorkshire and The Humber,region,2021-12-24,1006962,13092,,,
E12000003,Yorkshire and The Humber,region,2021-12-23,1000298,13083,,,
E12000003,Yorkshire and The Humber,region,2021-12-22,994351,13081,,,
E12000003,Yorkshire and The Humber,region,2021-12-21,990023,13067,,,
E12000003,Yorkshire and The Humber,region,2021-12-20,985369,13058,,,
E12000003,Yorkshire and The Humber,region,2021-12-19,980216,13057,,,
E12000003,Yorkshire and The Humber,region,2021-12-18,976142,13057,,,
E12000003,Yorkshire and The Humber,region,2021-12-17,971766,13040,,,
E12000003,Yorkshire and The Humber,region,2021-12-16,967795,13037,,,
E12000003,Yorkshire and The Humber,region,2021-12-15,963378,13025,,,
E12000003,Yorkshire and The Humber,region,2021-12-14,959814,13012,,,
E12000003,Yorkshire and The Humber,region,2021-12-13,956842,12993,,,
E12000003,Yorkshire and The Humber,region,2021-12-12,954088,12990,,,
E12000003,Yorkshire and The Humber,region,2021-12-11,951472,12987,,,
E12000003,Yorkshire and The Humber,region,2021-12-10,948395,12973,,,
E12000003,Yorkshire and The Humber,region,2021-12-09,945203,12961,,,
E12000003,Yorkshire and The Humber,region,2021-12-08,942320,12950,,,
E12000003,Yorkshire and The Humber,region,2021-12-07,939502,12929,,,
E12000003,Yorkshire and The Humber,region,2021-12-06,936978,12910,,,
E12000003,Yorkshire and The Humber,region,2021-12-05,932489,12907,,,
E12000003,Yorkshire and The Humber,region,2021-12-04,929205,12902,,,
E12000003,Yorkshire and The Humber,region,2021-12-03,927461,12891,,,
E12000003,Yorkshire and The Humber,region,2021-12-02,925115,12882,,,
E12000003,Yorkshire and The Humber,region,2021-12-01,922088,12875,,,
E12000003,Yorkshire and The Humber,region,2021-11-30,919279,12858,,,
E12000003,Yorkshire and The Humber,region,2021-11-29,916892,12836,,,
E12000003,Yorkshire and The Humber,region,2021-11-28,914360,12835,,,
E12000003,Yorkshire and The Humber,region,2021-11-27,912040,12830,,,
E12000003,Yorkshire and The Humber,region,2021-11-26,909277,12816,,,
E12000003,Yorkshire and The Humber,region,2021-11-25,906152,12799,,,
E12000003,Yorkshire and The Humber,region,2021-11-24,902792,12785,,,
E12000003,Yorkshire and The Humber,region,2021-11-23,900113,12772,,,
E12000003,Yorkshire and The Humber,region,2021-11-22,897334,12757,,,
E12000003,Yorkshire and The Humber,region,2021-11-21,894200,12753,,,
E12000003,Yorkshire and The Humber,region,2021-11-20,891917,12747,,,
E12000003,Yorkshire and The Humber,region,2021-11-19,888835,12721,,,
E12000003,Yorkshire and The Humber,region,2021-11-18,885920,12701,,,
E12000003,Yorkshire and The Humber,region,2021-11-17,882554,12680,,,
E12000003,Yorkshire and The Humber,region,2021-11-16,879346,12665,,,
E12000003,Yorkshire and The Humber,region,2021-11-15,876346,12638,,,
E12000003,Yorkshire and The Humber,region,2021-11-14,873573,12636,,,
E12000003,Yorkshire and The Humber,region,2021-11-13,870858,12629,,,
E12000003,Yorkshire and The Humber,region,2021-11-12,867853,12606,,,
E12000003,Yorkshire and The Humber,region,2021-11-11,865103,12589,,,
E12000003,Yorkshire and The Humber,region,2021-11-10,861416,12571,,,
E12000003,Yorkshire and The Humber,region,2021-11-09,858601,12549,,,
E12000003,Yorkshire and The Humber,region,2021-11-08,856169,12513,,,
E12000003,Yorkshire and The Humber,region,2021-11-07,853735,12507,,,
E12000003,Yorkshire and The Humber,region,2021-11-06,851347,12505,,,
E12000003,Yorkshire and The Humber,region,2021-11-05,848861,12490,,,
E12000003,Yorkshire and The Humber,region,2021-11-04,845740,12475,,,
E12000003,Yorkshire and The Humber,region,2021-11-03,842460,12455,,,
E12000003,Yorkshire and The Humber,region,2021-11-02,839195,12424,,,
E12000003,Yorkshire and The Humber,region,2021-11-01,836443,12385,,,
E12000003,Yorkshire and The Humber,region,2021-10-31,833358,12384,,,
E12000003,Yorkshire and The Humber,region,2021-10-30,830200,12382,,,
E12000003,Yorkshire and The Humber,region,2021-10-29,826328,12369,,,
E12000003,Yorkshire and The Humber,region,2021-10-28,822303,12348,,,
E12000003,Yorkshire and The Humber,region,2021-10-27,819377,12334,,,
E12000003,Yorkshire and The Humber,region,2021-10-26,815948,12316,,,
E12000003,Yorkshire and The Humber,region,2021-10-25,812766,12275,,,
E12000003,Yorkshire and The Humber,region,2021-10-24,809862,12271,,,
E12000003,Yorkshire and The Humber,region,2021-10-23,806837,12269,,,
E12000003,Yorkshire and The Humber,region,2021-10-22,803304,12246,,,
E12000003,Yorkshire and The Humber,region,2021-10-21,799307,12224,,,
E12000003,Yorkshire and The Humber,region,2021-10-20,795373,12217,,,
E12000003,Yorkshire and The Humber,region,2021-10-19,791324,12200,,,
E12000003,Yorkshire and The Humber,region,2021-10-18,787874,12167,,,
E12000003,Yorkshire and The Humber,region,2021-10-17,784328,12166,,,
E12000003,Yorkshire and The Humber,region,2021-10-16,780569,12158,,,
E12000003,Yorkshire and The Humber,region,2021-10-15,777142,12134,,,
E12000003,Yorkshire and The Humber,region,2021-10-14,772995,12114,,,
E12000003,Yorkshire and The Humber,region,2021-10-13,768495,12098,,,
E12000003,Yorkshire and The Humber,region,2021-10-12,764393,12086,,,
E12000003,Yorkshire and The Humber,region,2021-10-11,760935,12059,,,
E12000003,Yorkshire and The Humber,region,2021-10-10,757240,12056,,,
E12000003,Yorkshire and The Humber,region,2021-10-09,753673,12052,,,
E12000003,Yorkshire and The Humber,region,2021-10-08,750255,12040,,,
